WAVE_INDEX	NODE_ID	PARENT_ID	U_DEPTH	U_INDEX	S_DEPTH	S_INDEX	WAVE_CONTRACT_SHA256	HPG_STATUS	HPG_RECEIPT_SHA256	HPG_VERIFICATION_SHA256	HAPG_STATUS	HAPG_RECEIPT_SHA256	HAPG_VERIFICATION_SHA256	APG_VALID	APG_PASS	APG_RESCUE	GENERIC_CERTIFICATE_PASS	DECISION	TERMINAL_REASON
7	U03-0000000001_S04-0000000007	U03-0000000001_S03-0000000003	3	1	4	7	8e1763d7fc2bff61bca0761f7eefb47f9db9d0bf582b1dc2ae82e2f518b2bd1c	H_PG_CAPD_SET	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	UNRESOLVED	WAVE_LIMIT
7	U03-0000000001_S04-0000000008	U03-0000000001_S03-0000000004	3	1	4	8	8e1763d7fc2bff61bca0761f7eefb47f9db9d0bf582b1dc2ae82e2f518b2bd1c	H_PG_CAPD_SET	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	UNRESOLVED	WAVE_LIMIT
7	U03-0000000001_S04-0000000009	U03-0000000001_S03-0000000004	3	1	4	9	8e1763d7fc2bff61bca0761f7eefb47f9db9d0bf582b1dc2ae82e2f518b2bd1c	H_PG_CAPD_SET	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	UNRESOLVED	WAVE_LIMIT
7	U03-0000000001_S04-0000000010	U03-0000000001_S03-0000000005	3	1	4	10	8e1763d7fc2bff61bca0761f7eefb47f9db9d0bf582b1dc2ae82e2f518b2bd1c	H_PG_CAPD_SET	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	UNRESOLVED	WAVE_LIMIT
7	U03-0000000001_S04-0000000011	U03-0000000001_S03-0000000005	3	1	4	11	8e1763d7fc2bff61bca0761f7eefb47f9db9d0bf582b1dc2ae82e2f518b2bd1c	H_PG_INVALID_NO_SIGNED_CHART	bc9bb389b59993ac57c903682a5e05199fdf5cb06c38ea0a989205e87a458cdf	ab4230777b645b8c3955c7ef63a496dcafdc3a80c6bbb6748d32e3742d75ba99	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	UNRESOLVED	WAVE_LIMIT
7	U03-0000000001_S04-0000000012	U03-0000000001_S03-0000000006	3	1	4	12	8e1763d7fc2bff61bca0761f7eefb47f9db9d0bf582b1dc2ae82e2f518b2bd1c	H_PG_CAPD_SET	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	UNRESOLVED	WAVE_LIMIT
7	U03-0000000001_S04-0000000013	U03-0000000001_S03-0000000006	3	1	4	13	8e1763d7fc2bff61bca0761f7eefb47f9db9d0bf582b1dc2ae82e2f518b2bd1c	H_PG_CAPD_SET	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	UNRESOLVED	WAVE_LIMIT
7	U03-0000000001_S04-0000000014	U03-0000000001_S03-0000000007	3	1	4	14	8e1763d7fc2bff61bca0761f7eefb47f9db9d0bf582b1dc2ae82e2f518b2bd1c	H_PG_CAPD_SET	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	UNRESOLVED	WAVE_LIMIT
7	U03-0000000001_S04-0000000015	U03-0000000001_S03-0000000007	3	1	4	15	8e1763d7fc2bff61bca0761f7eefb47f9db9d0bf582b1dc2ae82e2f518b2bd1c	H_PG_CAPD_SET	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	UNRESOLVED	WAVE_LIMIT
7	U03-0000000002_S04-0000000000	U03-0000000002_S03-0000000000	3	2	4	0	8e1763d7fc2bff61bca0761f7eefb47f9db9d0bf582b1dc2ae82e2f518b2bd1c	H_PG_CAPD_SET	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	UNRESOLVED	WAVE_LIMIT
7	U03-0000000002_S04-0000000001	U03-0000000002_S03-0000000000	3	2	4	1	8e1763d7fc2bff61bca0761f7eefb47f9db9d0bf582b1dc2ae82e2f518b2bd1c	H_PG_CAPD_SET	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	UNRESOLVED	WAVE_LIMIT
7	U03-0000000002_S04-0000000002	U03-0000000002_S03-0000000001	3	2	4	2	8e1763d7fc2bff61bca0761f7eefb47f9db9d0bf582b1dc2ae82e2f518b2bd1c	H_PG_CAPD_SET	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	UNRESOLVED	WAVE_LIMIT
7	U03-0000000002_S04-0000000003	U03-0000000002_S03-0000000001	3	2	4	3	8e1763d7fc2bff61bca0761f7eefb47f9db9d0bf582b1dc2ae82e2f518b2bd1c	H_PG_CAPD_SET	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	UNRESOLVED	WAVE_LIMIT
7	U03-0000000002_S04-0000000004	U03-0000000002_S03-0000000002	3	2	4	4	8e1763d7fc2bff61bca0761f7eefb47f9db9d0bf582b1dc2ae82e2f518b2bd1c	H_PG_CAPD_SET	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	UNRESOLVED	WAVE_LIMIT
7	U03-0000000002_S04-0000000005	U03-0000000002_S03-0000000002	3	2	4	5	8e1763d7fc2bff61bca0761f7eefb47f9db9d0bf582b1dc2ae82e2f518b2bd1c	H_PG_CAPD_SET	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	UNRESOLVED	WAVE_LIMIT
7	U03-0000000002_S04-0000000006	U03-0000000002_S03-0000000003	3	2	4	6	8e1763d7fc2bff61bca0761f7eefb47f9db9d0bf582b1dc2ae82e2f518b2bd1c	H_PG_CAPD_SET	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	UNRESOLVED	WAVE_LIMIT
7	U03-0000000002_S04-0000000007	U03-0000000002_S03-0000000003	3	2	4	7	8e1763d7fc2bff61bca0761f7eefb47f9db9d0bf582b1dc2ae82e2f518b2bd1c	H_PG_CAPD_SET	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	UNRESOLVED	WAVE_LIMIT
7	U03-0000000002_S04-0000000008	U03-0000000002_S03-0000000004	3	2	4	8	8e1763d7fc2bff61bca0761f7eefb47f9db9d0bf582b1dc2ae82e2f518b2bd1c	H_PG_CAPD_SET	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	UNRESOLVED	WAVE_LIMIT
7	U03-0000000002_S04-0000000009	U03-0000000002_S03-0000000004	3	2	4	9	8e1763d7fc2bff61bca0761f7eefb47f9db9d0bf582b1dc2ae82e2f518b2bd1c	H_PG_CAPD_SET	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	UNRESOLVED	WAVE_LIMIT
7	U03-0000000002_S04-0000000010	U03-0000000002_S03-0000000005	3	2	4	10	8e1763d7fc2bff61bca0761f7eefb47f9db9d0bf582b1dc2ae82e2f518b2bd1c	H_PG_CAPD_SET	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	UNRESOLVED	WAVE_LIMIT
7	U03-0000000002_S04-0000000011	U03-0000000002_S03-0000000005	3	2	4	11	8e1763d7fc2bff61bca0761f7eefb47f9db9d0bf582b1dc2ae82e2f518b2bd1c	H_PG_CAPD_SET	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	UNRESOLVED	WAVE_LIMIT
7	U03-0000000002_S04-0000000012	U03-0000000002_S03-0000000006	3	2	4	12	8e1763d7fc2bff61bca0761f7eefb47f9db9d0bf582b1dc2ae82e2f518b2bd1c	H_PG_INVALID_NO_SIGNED_CHART	a4723b3d0acd8045c65e93b77b545cba0b19160ae19b1f0f5389918eb25bb97d	7c6a53803919dd02cd9cdd1f8aa020b9bf6ac3fcd8085a74ffebc664a8917a51	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	UNRESOLVED	WAVE_LIMIT
7	U03-0000000002_S04-0000000013	U03-0000000002_S03-0000000006	3	2	4	13	8e1763d7fc2bff61bca0761f7eefb47f9db9d0bf582b1dc2ae82e2f518b2bd1c	H_PG_INVALID_NO_SIGNED_CHART	dc4ebe701d8ea9cd6fc5945dbc1929aa75204a65895b83f7501fee865b191fba	7132e8a127b9b4b1d2efb0b2d7b68d0c483d1772deb4fdd5283d0d45d338d6f5	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	UNRESOLVED	WAVE_LIMIT
7	U03-0000000002_S04-0000000014	U03-0000000002_S03-0000000007	3	2	4	14	8e1763d7fc2bff61bca0761f7eefb47f9db9d0bf582b1dc2ae82e2f518b2bd1c	H_PG_INVALID_NO_SIGNED_CHART	866d89e4a99636050b261cd80df9c43663d6b70707200ca9d729628dfe10183a	dad83637c8d519f0973aed6a0a6d803039caa998188da4a406b20c9a6cad3144	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	UNRESOLVED	WAVE_LIMIT
7	U03-0000000002_S04-0000000015	U03-0000000002_S03-0000000007	3	2	4	15	8e1763d7fc2bff61bca0761f7eefb47f9db9d0bf582b1dc2ae82e2f518b2bd1c	H_PG_CAPD_SET	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	UNRESOLVED	WAVE_LIMIT
7	U03-0000000003_S04-0000000000	U03-0000000003_S03-0000000000	3	3	4	0	8e1763d7fc2bff61bca0761f7eefb47f9db9d0bf582b1dc2ae82e2f518b2bd1c	H_PG_INVALID_NO_SIGNED_CHART	05a4c6006de6d1446a74d172652c2b63dec9ef05c88584b2aa818a8b2a550d54	6dbed3c5c1bad5f2af65d03c516c6a07d3f5d98cfc5edcd409fa1c715c4ee421	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	UNRESOLVED	WAVE_LIMIT
7	U03-0000000003_S04-0000000001	U03-0000000003_S03-0000000000	3	3	4	1	8e1763d7fc2bff61bca0761f7eefb47f9db9d0bf582b1dc2ae82e2f518b2bd1c	H_PG_CAPD_SET	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	UNRESOLVED	WAVE_LIMIT
7	U03-0000000003_S04-0000000002	U03-0000000003_S03-0000000001	3	3	4	2	8e1763d7fc2bff61bca0761f7eefb47f9db9d0bf582b1dc2ae82e2f518b2bd1c	H_PG_CAPD_SET	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	UNRESOLVED	WAVE_LIMIT
7	U03-0000000003_S04-0000000003	U03-0000000003_S03-0000000001	3	3	4	3	8e1763d7fc2bff61bca0761f7eefb47f9db9d0bf582b1dc2ae82e2f518b2bd1c	H_PG_CAPD_SET	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	UNRESOLVED	WAVE_LIMIT
7	U03-0000000003_S04-0000000004	U03-0000000003_S03-0000000002	3	3	4	4	8e1763d7fc2bff61bca0761f7eefb47f9db9d0bf582b1dc2ae82e2f518b2bd1c	H_PG_CAPD_SET	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	UNRESOLVED	WAVE_LIMIT
7	U03-0000000003_S04-0000000005	U03-0000000003_S03-0000000002	3	3	4	5	8e1763d7fc2bff61bca0761f7eefb47f9db9d0bf582b1dc2ae82e2f518b2bd1c	H_PG_CAPD_SET	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	UNRESOLVED	WAVE_LIMIT
7	U03-0000000003_S04-0000000006	U03-0000000003_S03-0000000003	3	3	4	6	8e1763d7fc2bff61bca0761f7eefb47f9db9d0bf582b1dc2ae82e2f518b2bd1c	H_PG_CAPD_SET	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	UNRESOLVED	WAVE_LIMIT
7	U03-0000000003_S04-0000000007	U03-0000000003_S03-0000000003	3	3	4	7	8e1763d7fc2bff61bca0761f7eefb47f9db9d0bf582b1dc2ae82e2f518b2bd1c	H_PG_CAPD_SET	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	UNRESOLVED	WAVE_LIMIT
7	U03-0000000003_S04-0000000008	U03-0000000003_S03-0000000004	3	3	4	8	8e1763d7fc2bff61bca0761f7eefb47f9db9d0bf582b1dc2ae82e2f518b2bd1c	H_PG_CAPD_SET	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	UNRESOLVED	WAVE_LIMIT
7	U03-0000000003_S04-0000000009	U03-0000000003_S03-0000000004	3	3	4	9	8e1763d7fc2bff61bca0761f7eefb47f9db9d0bf582b1dc2ae82e2f518b2bd1c	H_PG_CAPD_SET	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	UNRESOLVED	WAVE_LIMIT
7	U03-0000000003_S04-0000000010	U03-0000000003_S03-0000000005	3	3	4	10	8e1763d7fc2bff61bca0761f7eefb47f9db9d0bf582b1dc2ae82e2f518b2bd1c	H_PG_CAPD_SET	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	UNRESOLVED	WAVE_LIMIT
7	U03-0000000003_S04-0000000011	U03-0000000003_S03-0000000005	3	3	4	11	8e1763d7fc2bff61bca0761f7eefb47f9db9d0bf582b1dc2ae82e2f518b2bd1c	H_PG_CAPD_SET	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	UNRESOLVED	WAVE_LIMIT
7	U03-0000000003_S04-0000000012	U03-0000000003_S03-0000000006	3	3	4	12	8e1763d7fc2bff61bca0761f7eefb47f9db9d0bf582b1dc2ae82e2f518b2bd1c	H_PG_INVALID_NO_SIGNED_CHART	1a65481173ed7b8b32b4005354e4893ed6d6e46ad7e9feb15118d5e8bf7769cb	501c5e397771ae4702589785a6bdab5e6b9d237356a2ab63ab464b92fecabcd1	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	UNRESOLVED	WAVE_LIMIT
7	U03-0000000003_S04-0000000013	U03-0000000003_S03-0000000006	3	3	4	13	8e1763d7fc2bff61bca0761f7eefb47f9db9d0bf582b1dc2ae82e2f518b2bd1c	H_PG_CAPD_SET	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	UNRESOLVED	WAVE_LIMIT
7	U03-0000000003_S04-0000000014	U03-0000000003_S03-0000000007	3	3	4	14	8e1763d7fc2bff61bca0761f7eefb47f9db9d0bf582b1dc2ae82e2f518b2bd1c	H_PG_INVALID_NO_SIGNED_CHART	0741b92747826e7e5de1349239b0a40722462b424da15fe5b02aeb5229492b7a	471093222350401a57ef9482624896878f6a4aef772c6df2fa61995ef089d3cf	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	UNRESOLVED	WAVE_LIMIT
7	U03-0000000003_S04-0000000015	U03-0000000003_S03-0000000007	3	3	4	15	8e1763d7fc2bff61bca0761f7eefb47f9db9d0bf582b1dc2ae82e2f518b2bd1c	H_PG_CAPD_SET	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	UNRESOLVED	WAVE_LIMIT
7	U03-0000000004_S04-0000000000	U03-0000000004_S03-0000000000	3	4	4	0	8e1763d7fc2bff61bca0761f7eefb47f9db9d0bf582b1dc2ae82e2f518b2bd1c	H_PG_CAPD_SET	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	UNRESOLVED	WAVE_LIMIT
7	U03-0000000004_S04-0000000001	U03-0000000004_S03-0000000000	3	4	4	1	8e1763d7fc2bff61bca0761f7eefb47f9db9d0bf582b1dc2ae82e2f518b2bd1c	H_PG_CAPD_SET	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	UNRESOLVED	WAVE_LIMIT
7	U03-0000000004_S04-0000000002	U03-0000000004_S03-0000000001	3	4	4	2	8e1763d7fc2bff61bca0761f7eefb47f9db9d0bf582b1dc2ae82e2f518b2bd1c	H_PG_CAPD_SET	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	UNRESOLVED	WAVE_LIMIT
7	U03-0000000004_S04-0000000003	U03-0000000004_S03-0000000001	3	4	4	3	8e1763d7fc2bff61bca0761f7eefb47f9db9d0bf582b1dc2ae82e2f518b2bd1c	H_PG_CAPD_SET	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	UNRESOLVED	WAVE_LIMIT
7	U03-0000000004_S04-0000000004	U03-0000000004_S03-0000000002	3	4	4	4	8e1763d7fc2bff61bca0761f7eefb47f9db9d0bf582b1dc2ae82e2f518b2bd1c	H_PG_CAPD_SET	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	UNRESOLVED	WAVE_LIMIT
7	U03-0000000004_S04-0000000005	U03-0000000004_S03-0000000002	3	4	4	5	8e1763d7fc2bff61bca0761f7eefb47f9db9d0bf582b1dc2ae82e2f518b2bd1c	H_PG_CAPD_SET	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	UNRESOLVED	WAVE_LIMIT
7	U03-0000000004_S04-0000000006	U03-0000000004_S03-0000000003	3	4	4	6	8e1763d7fc2bff61bca0761f7eefb47f9db9d0bf582b1dc2ae82e2f518b2bd1c	H_PG_CAPD_SET	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	UNRESOLVED	WAVE_LIMIT
