file	a_compile	nv2_compile	a_run	nv2_run	stdout_match	exit_match	category
tests/run-pass/method_receiver_correct.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/native_match_int.sio	0	0	0	0	0	1	nv2_run
tests/run-pass/audit_trail_basic.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/ontology_disjoint_propagation.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/linear_nested_consume.sio	0	0	0	0	1	1	ok
tests/run-pass/theorem_tactics_basic.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/generics_multi_param.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/epistemic_nuclear_decay.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/theorem_epistemic_monotonicity.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/async_stress_cow.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/array_mut_ref_bare.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/impl_inherent_method.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/epistemic_reaction_glycolysis.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/sret_8field.sio	0	0	0	0	0	1	nv2_run
tests/run-pass/observe_pattern_ok.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/epistemic_ode_14comp.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/unobserved_basic.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/door1_many_globals_300.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/reinhart_rogoff_weighted.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/hypothesis_registered.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/reinhart_rogoff.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/algebra_g2_invariants.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/cranelift_geo_product_min.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/borrow_call_explicit_release.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/kernel_ptx_emit.sio	0	0	0	0	1	1	ok
tests/run-pass/closure_effect_transparent_hof.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/closure_lambda_lift.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/theorem_kernel_natural_deduction.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/algebra_decl_basic.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/heap_alloc_basic.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/native_enum_basic.sio	0	0	0	0	0	1	nv2_run
tests/run-pass/nlme_test.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/sedenion_embedding_basic.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/knightian_syntax.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/stdlib_mem_alloc.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/gtt_nary_topology.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/test_diffgeo.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/complex_arithmetic.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/ode_generic_solver.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/invariant_tests.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/octonion_168_test.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/async_stress_channel.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/sedenion_basics.sio	0	3	1	-	-	-	nv2_compile
tests/run-pass/gpu_sedenion_f3.sio	0	3	0	-	-	-	nv2_compile
