cue	response	F1	F2	F3	F123	isCue	id	association_strength
smisel	vrednost	1	0	1	2	False	26195	0.04081632653061224
smisel	razprava	0	0	1	1	True	26196	0.02040816326530612
smisel	stiska	0	0	1	1	False	26197	0.02040816326530612
smisel	za humor	1	0	0	1	False	26198	0.02040816326530612
smisel	dejanje	0	1	0	1	False	26199	0.02040816326530612
smisel	smoter	1	0	0	1	False	26200	0.02040816326530612
smisel	film	0	1	0	1	False	26201	0.02040816326530612
smisel	učenje	0	0	1	1	False	26202	0.02040816326530612
smisel	mladost	0	1	0	1	False	26203	0.02040816326530612
smisel	knjiga	1	0	0	1	False	26204	0.02040816326530612
smisel	pomen	3	1	0	4	True	26205	0.08163265306122448
smisel	poanta	0	1	0	1	False	26206	0.02040816326530612
smisel	nesmiseln	1	0	0	1	False	26207	0.02040816326530612
smisel	smrt	0	0	1	1	True	26208	0.02040816326530612
smisel	podprto	0	0	1	1	False	26209	0.02040816326530612
smisel	logika	0	1	1	2	False	26210	0.04081632653061224
smrt	neznano	0	0	1	1	False	26211	0.013513513513513514
smrt	družina	1	0	0	1	False	26212	0.013513513513513514
smrt	krsta	1	1	0	2	False	26213	0.02702702702702703
smrt	bližnjega	1	0	0	1	False	26214	0.013513513513513514
smrt	*psa	0	0	1	1	False	26215	0.013513513513513514
smrt	nena ga več vidis	1	0	0	1	False	26216	0.013513513513513514
smrt	ja	0	1	0	1	False	26217	0.013513513513513514
smrt	duša	0	0	1	1	True	26218	0.013513513513513514
smrt	ljubljenčka	0	0	1	1	False	26219	0.013513513513513514
smrt	izguba	1	0	1	2	True	26220	0.02702702702702703
smrt	dan mrtvih	0	0	1	1	False	26221	0.013513513513513514
smrt	večnost	0	1	0	1	False	26222	0.013513513513513514
smrt	deževna trata	0	1	0	1	False	26223	0.013513513513513514
smrt	konec	5	2	1	8	False	26224	0.10810810810810811
smrt	paa	0	1	0	1	False	26225	0.013513513513513514
smrt	staršev	1	0	0	1	False	26226	0.013513513513513514
smrt	grozna	1	0	0	1	False	26227	0.013513513513513514
smrt	črna oblačila	0	0	1	1	False	26228	0.013513513513513514
smrt	črnina	1	0	0	1	False	26229	0.013513513513513514
smrt	odrešitev	0	0	1	1	False	26230	0.013513513513513514
smrt	žalost	0	4	1	5	False	26231	0.06756756756756757
smrt	izginotje	0	0	1	1	False	26232	0.013513513513513514
smrt	pogreb	1	0	2	3	False	26233	0.04054054054054054
smrt	bolečina	0	1	0	1	True	26234	0.013513513513513514
smrt	prehod	1	0	0	1	True	26235	0.013513513513513514
smrt	črno	0	1	0	1	False	26236	0.013513513513513514
smrt	komot	0	0	1	1	False	26237	0.013513513513513514
smrt	tema	0	0	1	1	True	26238	0.013513513513513514
smrt	smisel	0	0	1	1	True	26239	0.013513513513513514
smrt	če bi letalo stalo na tekoci stezi za tek ali bi vzletelo ce bi se steza premikala tako hitro kakor se hitro vrtijo kolesa (trenja zanemarimo)	0	0	1	1	False	26240	0.013513513513513514
smrt	grob	2	1	0	3	False	26241	0.04054054054054054
smrt	izgubiti bližnjega	1	0	0	1	False	26242	0.013513513513513514
smrt	svet je mejhn	1	0	0	1	False	26243	0.013513513513513514
smrt	zakaj je banana rumena	0	1	0	1	False	26244	0.013513513513513514
smrt	ne še	0	0	1	1	False	26245	0.013513513513513514
smrt	umor	1	0	0	1	False	26246	0.013513513513513514
smrt	smrad	0	0	1	1	False	26247	0.013513513513513514
smrt	takoj	1	0	0	1	False	26248	0.013513513513513514
smrt	nesrečna	0	0	1	1	False	26249	0.013513513513513514
smrt	mir	0	0	1	1	True	26250	0.013513513513513514
smrt	slabo	1	0	0	1	True	26251	0.013513513513513514
smrt	ima svoj čas	1	0	0	1	False	26252	0.013513513513513514
smrt	trpljenje	0	1	0	1	False	26253	0.013513513513513514
smrt	nov začetek	0	1	0	1	False	26254	0.013513513513513514
smrt	neizogibnost	0	1	0	1	False	26255	0.013513513513513514
smrt	roža	0	0	1	1	False	26256	0.013513513513513514
smrt	žalostno	1	0	0	1	False	26257	0.013513513513513514
smrt	Krt	1	0	0	1	False	26258	0.013513513513513514
smrt	lopata	0	1	0	1	False	26259	0.013513513513513514
smrt	starih staršev	0	1	0	1	False	26260	0.013513513513513514
smrt	steah	0	0	1	1	False	26261	0.013513513513513514
smrt	dokončnost	0	1	0	1	False	26262	0.013513513513513514
smrt	začetek	1	0	0	1	False	26263	0.013513513513513514
smrt	je lepa	0	1	0	1	False	26264	0.013513513513513514
smrt	kap	0	1	0	1	False	26265	0.013513513513513514
smrt	krivda	0	0	1	1	False	26266	0.013513513513513514
smrt	bolezen	0	1	0	1	False	26267	0.013513513513513514
smučarski	obleke	0	0	1	1	False	26268	0.01639344262295082
smučarski	sneg	2	1	2	5	True	26269	0.08196721311475409
smučarski	oprema	0	2	0	2	False	26270	0.03278688524590164
smučarski	med	0	1	0	1	False	26271	0.01639344262295082
smučarski	smučišče	0	0	1	1	False	26272	0.01639344262295082
smučarski	škornji	1	0	0	1	False	26273	0.01639344262295082
smučarski	palice	1	1	0	2	False	26274	0.03278688524590164
smučarski	čevlji	0	1	1	2	False	26275	0.03278688524590164
smučarski	rokavice	0	1	0	1	False	26276	0.01639344262295082
smučarski	tek	2	1	0	3	True	26277	0.04918032786885246
smučarski	skok	1	0	1	2	True	26278	0.03278688524590164
smučarski	skakalnica	1	0	0	1	False	26279	0.01639344262295082
smučarski	sejem	1	0	0	1	True	26280	0.01639344262295082
smučarski	skoki	8	1	2	11	False	26281	0.18032786885245902
smučarski	prvak	0	0	1	1	False	26282	0.01639344262295082
smučarski	kros	0	0	1	1	False	26283	0.01639344262295082
smučarski	smučanje	0	0	1	1	False	26284	0.01639344262295082
smučarski	teki	0	1	0	1	False	26285	0.01639344262295082
smučarski	čelada	1	0	0	1	False	26286	0.01639344262295082
smučarski	LeBron	0	0	1	1	False	26287	0.01639344262295082
smučarski	belo in modro	0	0	1	1	False	26288	0.01639344262295082
smučarski	komisar	0	1	0	1	False	26289	0.01639344262295082
smučarski	dan	1	0	1	2	False	26290	0.03278688524590164
smučarski	igre	0	1	0	1	False	26291	0.01639344262295082
smučarski	smuči	1	2	2	5	False	26292	0.08196721311475409
smučarski	as	1	0	0	1	False	26293	0.01639344262295082
smučarski	s smučmi na progi	0	1	0	1	False	26294	0.01639344262295082
smučarski	kombinezon	0	2	0	2	False	26295	0.03278688524590164
smučarski	zima	0	1	1	2	False	26296	0.03278688524590164
smučarski	vožnja po snegu	1	0	0	1	False	26297	0.01639344262295082
smučarski	raj	0	0	1	1	False	26298	0.01639344262295082
smučarski	ples	0	1	0	1	True	26299	0.01639344262295082
smučarski	dopust	0	1	1	2	False	26300	0.03278688524590164
sneg	bel	1	1	0	2	False	26301	0.03508771929824561
sneg	veselje	0	0	1	1	True	26302	0.017543859649122806
sneg	pes	1	0	0	1	True	26303	0.017543859649122806
sneg	sankanje	0	0	1	1	False	26304	0.017543859649122806
sneg	je bel	0	0	1	1	False	26305	0.017543859649122806
sneg	4	0	1	0	1	False	26306	0.017543859649122806
sneg	božič	0	1	0	1	False	26307	0.017543859649122806
sneg	nedolžnost	1	0	0	1	False	26308	0.017543859649122806
sneg	celec	0	1	0	1	False	26309	0.017543859649122806
sneg	led	1	0	0	1	False	26310	0.017543859649122806
sneg	se topi	0	1	0	1	False	26311	0.017543859649122806
sneg	zuma	0	0	1	1	False	26312	0.017543859649122806
sneg	bela	1	2	0	3	False	26313	0.05263157894736842
sneg	belo	1	1	2	4	False	26314	0.07017543859649122
sneg	kamin	0	1	0	1	False	26315	0.017543859649122806
sneg	odmetavanje	0	1	0	1	False	26316	0.017543859649122806
sneg	smučanje	2	1	0	3	False	26317	0.05263157894736842
sneg	spokoj	0	0	1	1	False	26318	0.017543859649122806
sneg	pada	2	0	0	2	False	26319	0.03508771929824561
sneg	3	1	0	0	1	False	26320	0.017543859649122806
sneg	čistost	0	0	1	1	False	26321	0.017543859649122806
sneg	voda	0	1	0	1	False	26322	0.017543859649122806
sneg	belina	2	1	0	3	False	26323	0.05263157894736842
sneg	najljubši šport	0	0	1	1	False	26324	0.017543859649122806
sneg	sneženi mož	0	1	0	1	False	26325	0.017543859649122806
sneg	5	0	0	1	1	False	26326	0.017543859649122806
sneg	pulover z jelenčkom	0	0	1	1	False	26327	0.017543859649122806
sneg	tišina	0	0	1	1	False	26328	0.017543859649122806
sneg	romantika	0	0	1	1	False	26329	0.017543859649122806
sneg	zima	6	0	4	10	False	26330	0.17543859649122806
sneg	belp	0	1	0	1	False	26331	0.017543859649122806
sneg	mrzlo	0	1	1	2	False	26332	0.03508771929824561
sneg	mraz	0	3	1	4	False	26333	0.07017543859649122
snov	atom	0	1	0	1	False	26334	0.0196078431372549
snov	bakterije	0	0	1	1	False	26335	0.0196078431372549
snov	profesor	0	1	0	1	True	26336	0.0196078431372549
snov	gradivo	0	1	0	1	False	26337	0.0196078431372549
snov	vesolje	0	1	1	2	False	26338	0.0392156862745098
snov	okusna	0	0	1	1	False	26339	0.0196078431372549
snov	kemijska	1	0	0	1	False	26340	0.0196078431372549
snov	material	5	2	0	7	True	26341	0.13725490196078433
snov	sola	0	1	0	1	False	26342	0.0196078431372549
snov	študij	0	0	1	1	True	26343	0.0196078431372549
snov	mehka	1	0	0	1	False	26344	0.0196078431372549
snov	šola	2	0	2	4	False	26345	0.0784313725490196
snov	kemija	1	2	0	3	False	26346	0.058823529411764705
snov	element	1	0	1	2	True	26347	0.0392156862745098
snov	dišeča	0	1	0	1	False	26348	0.0196078431372549
snov	voda	1	0	0	1	False	26349	0.0196078431372549
snov	učenje	0	0	1	1	False	26350	0.0196078431372549
snov	tečno	0	0	1	1	False	26351	0.0196078431372549
snov	droga	0	0	1	1	False	26352	0.0196078431372549
snov	osnovati	0	0	1	1	False	26353	0.0196078431372549
snov	izdelek	0	0	1	1	False	26354	0.0196078431372549
snov	tvar	1	0	0	1	False	26355	0.0196078431372549
snov	stvar	1	0	1	2	False	26356	0.0392156862745098
snov	materija	1	1	0	2	False	26357	0.0392156862745098
snov	substanca	0	1	0	1	False	26358	0.0196078431372549
snov	predmet	0	1	1	2	True	26359	0.0392156862745098
snov	učiti se	1	0	0	1	False	26360	0.0196078431372549
snov	učna snov	1	1	0	2	False	26361	0.0392156862745098
snov	zmes	0	0	1	1	False	26362	0.0196078431372549
snov	zdravila	0	0	1	1	False	26363	0.0196078431372549
snov	sirup	0	1	0	1	False	26364	0.0196078431372549
snov	sestavina	1	0	0	1	False	26365	0.0196078431372549
snov	tekoča	0	1	0	1	False	26366	0.0196078431372549
snov	stanje	0	1	0	1	False	26367	0.0196078431372549
soba	ao	1	0	0	1	False	26368	0.018518518518518517
soba	vrata	1	0	0	1	False	26369	0.018518518518518517
soba	med stirimi stenami	0	1	0	1	False	26370	0.018518518518518517
soba	tiha	1	0	0	1	False	26371	0.018518518518518517
soba	kvadrat	1	0	0	1	False	26372	0.018518518518518517
soba	dnevna soba	0	1	0	1	False	26373	0.018518518518518517
soba	otroci	0	0	1	1	False	26374	0.018518518518518517
soba	zaprta	1	0	0	1	True	26375	0.018518518518518517
soba	miza	1	0	1	2	True	26376	0.037037037037037035
soba	dnevna	1	0	2	3	False	26377	0.05555555555555555
soba	knjige	0	0	1	1	False	26378	0.018518518518518517
soba	hiša	0	3	1	4	False	26379	0.07407407407407407
soba	toplina	0	1	0	1	False	26380	0.018518518518518517
soba	fotelj	0	0	1	1	False	26381	0.018518518518518517
soba	z razgledom	1	0	0	1	False	26382	0.018518518518518517
soba	kamin	0	1	0	1	False	26383	0.018518518518518517
soba	moja	2	0	0	2	False	26384	0.037037037037037035
soba	spanje	0	1	0	1	False	26385	0.018518518518518517
soba	moja soba	1	0	0	1	False	26386	0.018518518518518517
soba	bos	0	0	1	1	False	26387	0.018518518518518517
soba	za paniko	0	1	0	1	False	26388	0.018518518518518517
soba	stanovanje	0	0	2	2	False	26389	0.037037037037037035
soba	dom	0	1	0	1	False	26390	0.018518518518518517
soba	spalnica	1	1	0	2	False	26391	0.037037037037037035
soba	jedilnica	0	1	0	1	False	26392	0.018518518518518517
soba	sobana	1	0	0	1	False	26393	0.018518518518518517
soba	pohištvo	0	0	1	1	False	26394	0.018518518518518517
soba	otroška	0	0	1	1	False	26395	0.018518518518518517
soba	okrogla	1	1	0	2	False	26396	0.037037037037037035
soba	bas	0	1	0	1	False	26397	0.018518518518518517
soba	TV	0	0	1	1	False	26398	0.018518518518518517
soba	pojstla	1	0	0	1	False	26399	0.018518518518518517
soba	moja spalnica	0	1	0	1	False	26400	0.018518518518518517
soba	prostor	3	0	1	4	False	26401	0.07407407407407407
soba	celica	0	0	1	1	True	26402	0.018518518518518517
soba	razred	1	0	0	1	True	26403	0.018518518518518517
soba	postelja	1	1	1	3	True	26404	0.05555555555555555
soba	lastna	1	1	0	2	False	26405	0.037037037037037035
sodba	ljudstvo, sodišče, čenče	1	0	0	1	False	26406	0.017543859649122806
sodba	tožilec	0	0	1	1	False	26407	0.017543859649122806
sodba	les	1	0	0	1	False	26408	0.017543859649122806
sodba	stres	0	0	1	1	False	26409	0.017543859649122806
sodba	obsojenec	0	0	1	1	False	26410	0.017543859649122806
sodba	sodnik	2	1	0	3	True	26411	0.05263157894736842
sodba	poslednja	0	1	0	1	False	26412	0.017543859649122806
sodba	soljudje	0	1	0	1	False	26413	0.017543859649122806
sodba	kladivo	0	0	1	1	False	26414	0.017543859649122806
sodba	kazenska	0	1	0	1	False	26415	0.017543859649122806
sodba	odločba	1	0	0	1	True	26416	0.017543859649122806
sodba	sodišče	3	2	2	7	False	26417	0.12280701754385964
sodba	soditi	2	0	0	2	True	26418	0.03508771929824561
sodba	obsodba	1	0	0	1	False	26419	0.017543859649122806
sodba	izvršiti	0	1	0	1	False	26420	0.017543859649122806
sodba	…v Višnji gori	1	0	0	1	False	26421	0.017543859649122806
sodba	pravična	1	1	0	2	False	26422	0.03508771929824561
sodba	odvetnik	0	2	0	2	False	26423	0.03508771929824561
sodba	krivična	1	0	0	1	False	26424	0.017543859649122806
sodba	temeljna	0	0	1	1	False	26425	0.017543859649122806
sodba	življenjska	1	0	0	1	False	26426	0.017543859649122806
sodba	sojenje	0	1	0	1	False	26427	0.017543859649122806
sodba	resnost	0	1	0	1	False	26428	0.017543859649122806
sodba	mnenje	1	0	0	1	False	26429	0.017543859649122806
sodba	porota	0	1	0	1	False	26430	0.017543859649122806
sodba	božja	1	0	0	1	False	26431	0.017543859649122806
sodba	napačna	0	1	0	1	False	26432	0.017543859649122806
sodba	kozlovska	0	0	1	1	False	26433	0.017543859649122806
sodba	dokončna	0	1	0	1	False	26434	0.017543859649122806
sodba	mediji	0	0	1	1	False	26435	0.017543859649122806
sodba	obžalovanje	0	0	1	1	False	26436	0.017543859649122806
sodba	besedilo	0	0	1	1	True	26437	0.017543859649122806
sodba	sodba	0	1	0	1	True	26438	0.017543859649122806
sodba	kazen	0	1	1	2	True	26439	0.03508771929824561
sodba	oslovska	0	0	2	2	False	26440	0.03508771929824561
sodba	odločeno sojenje	1	0	0	1	False	26441	0.017543859649122806
sodba	krivica	0	1	0	1	False	26442	0.017543859649122806
sodba	delo	1	0	0	1	False	26443	0.017543859649122806
sodba	prava	0	0	1	1	False	26444	0.017543859649122806
sodba	zločin	1	0	1	2	False	26445	0.03508771929824561
sodba	pritožba	0	0	1	1	True	26446	0.017543859649122806
sodba	pravo	1	1	0	2	False	26447	0.03508771929824561
sodelavec	prijateljstvo/dobri odnosi	0	1	0	1	False	26448	0.02040816326530612
sodelavec	starost	0	0	1	1	True	26449	0.02040816326530612
sodelavec	vic	0	0	1	1	False	26450	0.02040816326530612
sodelavec	prijazen	0	1	0	1	True	26451	0.02040816326530612
sodelavec	pomočnik	0	1	0	1	False	26452	0.02040816326530612
sodelavec	meme	0	0	1	1	False	26453	0.02040816326530612
sodelavec	kava	2	0	1	3	False	26454	0.061224489795918366
sodelavec	pisarna	1	3	0	4	False	26455	0.08163265306122448
sodelavec	delaven	0	0	1	1	False	26456	0.02040816326530612
sodelavec	plača	0	0	1	1	False	26457	0.02040816326530612
sodelavec	nasmeh	0	1	0	1	False	26458	0.02040816326530612
sodelavec	potencial	0	1	0	1	False	26459	0.02040816326530612
sodelavec	prijatelj	2	0	2	4	False	26460	0.08163265306122448
sodelavec	zaposleni	0	1	0	1	False	26461	0.02040816326530612
sodelavec	služba	4	1	2	7	False	26462	0.14285714285714285
sodelavec	odnos	0	0	1	1	False	26463	0.02040816326530612
sodelavec	kolega	5	3	0	8	True	26464	0.16326530612244897
sodelavec	posel	1	0	0	1	True	26465	0.02040816326530612
sodelavec	sodelovanje	0	2	0	2	False	26466	0.04081632653061224
sodelavec	delavec	0	0	1	1	False	26467	0.02040816326530612
sodelavec	delo	1	1	2	4	False	26468	0.08163265306122448
sodelavec	šef	1	0	0	1	False	26469	0.02040816326530612
sodelavec	dober	1	0	0	1	False	26470	0.02040816326530612
sodelavec	nepogrešljiv	0	0	1	1	False	26471	0.02040816326530612
soden	praksa	0	0	1	1	True	26472	0.023809523809523808
soden	strah	0	1	0	1	True	26473	0.023809523809523808
soden	sodni	0	1	0	1	False	26474	0.023809523809523808
soden	katastrofa	0	1	0	1	False	26475	0.023809523809523808
soden	proces	0	1	0	1	True	26476	0.023809523809523808
soden	veselje	0	0	1	1	True	26477	0.023809523809523808
soden	zadnji	2	0	0	2	False	26478	0.047619047619047616
soden	sodba	0	1	0	1	True	26479	0.023809523809523808
soden	sod	1	0	0	1	False	26480	0.023809523809523808
soden	postopek	2	0	0	2	False	26481	0.047619047619047616
soden	sodnik	0	2	4	6	True	26482	0.14285714285714285
soden	soroden	0	0	1	1	False	26483	0.023809523809523808
soden	obdukcija	0	1	0	1	False	26484	0.023809523809523808
soden	dan	3	1	0	4	False	26485	0.09523809523809523
soden	počasen	1	0	0	1	False	26486	0.023809523809523808
soden	noe	0	0	1	1	False	26487	0.023809523809523808
soden	vino	0	1	0	1	True	26488	0.023809523809523808
soden	obtožba	1	0	0	1	False	26489	0.023809523809523808
soden	halja	0	1	0	1	False	26490	0.023809523809523808
soden	občinstvo	0	0	1	1	True	26491	0.023809523809523808
soden	zakoni	0	0	1	1	False	26492	0.023809523809523808
soden	zastaranje	0	1	0	1	False	26493	0.023809523809523808
soden	sodišče	3	0	1	4	False	26494	0.09523809523809523
soden	sojen	0	0	1	1	False	26495	0.023809523809523808
soden	odlok	0	1	0	1	False	26496	0.023809523809523808
soden	odvetnik	0	1	0	1	False	26497	0.023809523809523808
soden	tožilstvo	1	0	0	1	True	26498	0.023809523809523808
soden	sojenje	2	0	0	2	False	26499	0.047619047619047616
soditi	nimaš pravice	0	0	1	1	False	26500	0.02040816326530612
soditi	odločati	0	0	1	1	True	26501	0.02040816326530612
soditi	policaj	0	0	1	1	False	26502	0.02040816326530612
soditi	učenec	0	0	1	1	True	26503	0.02040816326530612
soditi	osebo	1	0	0	1	False	26504	0.02040816326530612
soditi	obsojanje	0	1	0	1	False	26505	0.02040816326530612
soditi	sodnik	5	0	1	6	True	26506	0.12244897959183673
soditi	nepravično	1	0	0	1	False	26507	0.02040816326530612
soditi	lepo	0	0	1	1	True	26508	0.02040816326530612
soditi	govorice	0	0	1	1	False	26509	0.02040816326530612
soditi	država	0	0	1	1	False	26510	0.02040816326530612
soditi	človek	1	0	0	1	False	26511	0.02040816326530612
soditi	judo sodnik	0	1	0	1	False	26512	0.02040816326530612
soditi	sodišče	2	2	1	5	False	26513	0.10204081632653061
soditi	ne sodi dneva pred nočjo	0	1	0	1	False	26514	0.02040816326530612
soditi	tekma	1	0	1	2	False	26515	0.04081632653061224
soditi	odvetnik	0	1	0	1	False	26516	0.02040816326530612
soditi	bog	0	1	0	1	True	26517	0.02040816326530612
soditi	ne sodi drugih pred sabo	0	0	1	1	False	26518	0.02040816326530612
soditi	zapor	1	0	0	1	True	26519	0.02040816326530612
soditi	igrišče	0	0	1	1	True	26520	0.02040816326530612
soditi	otrok	0	1	0	1	False	26521	0.02040816326530612
soditi	vplivati	0	1	0	1	True	26522	0.02040816326530612
soditi	sodba	0	0	1	1	True	26523	0.02040816326530612
soditi	obsojati	0	0	1	1	False	26524	0.02040816326530612
soditi	ocenjevanje	1	0	0	1	False	26525	0.02040816326530612
soditi	prizadetost	0	0	1	1	False	26526	0.02040816326530612
soditi	razsojati	1	0	0	1	False	26527	0.02040816326530612
soditi	kazen	1	0	0	1	True	26528	0.02040816326530612
soditi	delikvent	0	1	0	1	False	26529	0.02040816326530612
soditi	pravično	1	0	0	1	False	26530	0.02040816326530612
soditi	v športu	1	0	0	1	False	26531	0.02040816326530612
soditi	krivo	1	0	0	1	False	26532	0.02040816326530612
soditi	šibkost	0	1	0	1	False	26533	0.02040816326530612
soditi	prava	0	1	0	1	False	26534	0.02040816326530612
soditi	zločin	1	0	0	1	False	26535	0.02040816326530612
soditi	pravicno	0	1	0	1	False	26536	0.02040816326530612
soditi	krivda	0	1	0	1	False	26537	0.02040816326530612
soditi	zmaga	0	1	0	1	False	26538	0.02040816326530612
sodnik	sodi	0	1	0	1	False	26539	0.017241379310344827
sodnik	šport	0	2	0	2	True	26540	0.034482758620689655
sodnik	tožilec	0	1	0	1	False	26541	0.017241379310344827
sodnik	tisti, ki ima prav	1	0	0	1	False	26542	0.017241379310344827
sodnik	pravosodje	0	1	0	1	False	26543	0.017241379310344827
sodnik	obtoženci	0	0	1	1	False	26544	0.017241379310344827
sodnik	zase	0	1	0	1	False	26545	0.017241379310344827
sodnik	sod	2	0	0	2	False	26546	0.034482758620689655
sodnik	pravica	1	0	1	2	False	26547	0.034482758620689655
sodnik	tožba	1	0	0	1	True	26548	0.017241379310344827
sodnik	nil	0	0	1	1	False	26549	0.017241379310344827
sodnik	počasi	0	0	1	1	True	26550	0.017241379310344827
sodnik	težaki	0	1	0	1	False	26551	0.017241379310344827
sodnik	kladivo	0	0	2	2	False	26552	0.034482758620689655
sodnik	sodišče	7	3	0	10	False	26553	0.1724137931034483
sodnik	bolečina	0	0	1	1	True	26554	0.017241379310344827
sodnik	okrajni	0	1	0	1	False	26555	0.017241379310344827
sodnik	tekma	0	1	0	1	False	26556	0.017241379310344827
sodnik	pravna država	0	0	1	1	False	26557	0.017241379310344827
sodnik	odvetnik	1	0	1	2	False	26558	0.034482758620689655
sodnik	nogomet	0	0	1	1	True	26559	0.017241379310344827
sodnik	zapor	0	1	0	1	True	26560	0.017241379310344827
sodnik	poklic	1	0	1	2	True	26561	0.034482758620689655
sodnik	resnica	0	0	1	1	True	26562	0.017241379310344827
sodnik	pravičnost	1	0	0	1	False	26563	0.017241379310344827
sodnik	avla	0	0	1	1	False	26564	0.017241379310344827
sodnik	dolg študij	0	1	0	1	False	26565	0.017241379310344827
sodnik	laž	0	1	0	1	False	26566	0.017241379310344827
sodnik	odločevalec	0	0	1	1	False	26567	0.017241379310344827
sodnik	dvorana	0	0	1	1	False	26568	0.017241379310344827
sodnik	zakonodaja	0	1	0	1	True	26569	0.017241379310344827
sodnik	kazen	0	0	1	1	True	26570	0.017241379310344827
sodnik	črna obleka	1	0	0	1	False	26571	0.017241379310344827
sodnik	pravica krivica tožba	1	0	0	1	False	26572	0.017241379310344827
sodnik	zakon	0	0	1	1	False	26573	0.017241379310344827
sodnik	črna halja	1	0	0	1	False	26574	0.017241379310344827
sodnik	tisti, ki (že) mora imeti prav	0	1	0	1	False	26575	0.017241379310344827
sodnik	lasulja	1	0	0	1	False	26576	0.017241379310344827
sodnik	institucija	0	1	0	1	True	26577	0.017241379310344827
sodnik	kompleksnost	0	1	0	1	False	26578	0.017241379310344827
sodnik	razsodba	0	0	1	1	False	26579	0.017241379310344827
sodnik	cesta	1	0	0	1	False	26580	0.017241379310344827
sodnik	resnost	0	0	1	1	False	26581	0.017241379310344827
sodobni	priročnik	1	0	0	1	False	26582	0.017241379310344827
sodobni	povezan s sedanjostjo	0	1	0	1	False	26583	0.017241379310344827
sodobni	oprema	0	0	2	2	False	26584	0.034482758620689655
sodobni	čas	0	1	0	1	False	26585	0.017241379310344827
sodobni	istočasno živeči	0	1	0	1	False	26586	0.017241379310344827
sodobni	dizajn	0	1	0	1	False	26587	0.017241379310344827
sodobni	moderni	6	0	0	6	False	26588	0.10344827586206896
sodobni	družba	1	0	0	1	False	26589	0.017241379310344827
sodobni	zanimiv	1	0	0	1	False	26590	0.017241379310344827
sodobni	trenutno	0	0	1	1	True	26591	0.017241379310344827
sodobni	človek	1	0	0	1	False	26592	0.017241379310344827
sodobni	ekran	0	1	0	1	False	26593	0.017241379310344827
sodobni	glasba	0	1	0	1	False	26594	0.017241379310344827
sodobni	tehnološki	0	0	1	1	False	26595	0.017241379310344827
sodobni	novi	1	1	0	2	False	26596	0.034482758620689655
sodobni	moda	1	0	0	1	False	26597	0.017241379310344827
sodobni	računalnik	1	0	1	2	True	26598	0.034482758620689655
sodobni	pisatelji	1	0	0	1	False	26599	0.017241379310344827
sodobni	umetnik	0	0	1	1	True	26600	0.017241379310344827
sodobni	moški	0	0	1	1	True	26601	0.017241379310344827
sodobni	videos	0	0	1	1	False	26602	0.017241379310344827
sodobni	modernizacija	0	0	1	1	False	26603	0.017241379310344827
sodobni	zdaj	0	1	1	2	False	26604	0.034482758620689655
sodobni	pohištvo	0	1	0	1	False	26605	0.017241379310344827
sodobni	telefon	0	1	0	1	True	26606	0.017241379310344827
sodobni	književnik	0	0	1	1	False	26607	0.017241379310344827
sodobni	tehnologija	0	0	1	1	True	26608	0.017241379310344827
sodobni	umetnost	0	2	0	2	True	26609	0.034482758620689655
sodobni	moderen	2	0	0	2	False	26610	0.034482758620689655
sodobni	svet	2	1	0	3	True	26611	0.05172413793103448
sodobni	novodobni	0	1	0	1	False	26612	0.017241379310344827
sodobni	internet	0	1	0	1	True	26613	0.017241379310344827
sodobni	avtorski/ umetna inteligenca	0	1	0	1	False	26614	0.017241379310344827
sodobni	v trendu	0	0	1	1	False	26615	0.017241379310344827
sodobni	avto	0	1	1	2	True	26616	0.034482758620689655
sodobni	ples	2	1	0	3	True	26617	0.05172413793103448
sodobni	liberalni	0	1	0	1	False	26618	0.017241379310344827
sodobni	pristop	0	1	0	1	True	26619	0.017241379310344827
sodobni	slikarji	0	0	1	1	False	26620	0.017241379310344827
sodobni	vzgoja	0	0	1	1	False	26621	0.017241379310344827
sodobni	prostor	0	0	1	1	False	26622	0.017241379310344827
sodobni	moderno	0	0	1	1	False	26623	0.017241379310344827
šolski	obveznost	0	0	1	1	True	26624	0.019230769230769232
šolski	časopis	1	0	0	1	True	26625	0.019230769230769232
šolski	zvonec	1	1	0	2	False	26626	0.038461538461538464
šolski	nezanimivo	0	0	1	1	False	26627	0.019230769230769232
šolski	šolar	1	0	0	1	False	26628	0.019230769230769232
šolski	teden	0	1	0	1	False	26629	0.019230769230769232
šolski	dolgočasno	0	1	0	1	False	26630	0.019230769230769232
šolski	koledar	0	1	0	1	False	26631	0.019230769230769232
šolski	organizacija izobraževanja	1	0	0	1	False	26632	0.019230769230769232
šolski	red	0	0	1	1	False	26633	0.019230769230769232
šolski	izobrazba	0	0	1	1	False	26634	0.019230769230769232
šolski	avtobus	1	0	0	1	True	26635	0.019230769230769232
šolski	učilnice	1	0	0	1	False	26636	0.019230769230769232
šolski	uniforma	0	0	1	1	False	26637	0.019230769230769232
šolski	program	1	0	0	1	False	26638	0.019230769230769232
šolski	naporno	1	0	0	1	False	26639	0.019230769230769232
šolski	okoliš	0	0	1	1	False	26640	0.019230769230769232
šolski	učbenik	1	0	1	2	False	26641	0.038461538461538464
šolski	učitelj	0	4	1	5	True	26642	0.09615384615384616
šolski	klop	0	1	0	1	True	26643	0.019230769230769232
šolski	poučevanje	0	1	0	1	False	26644	0.019230769230769232
