LAYER	ATTEMPT_INDEX	LEAF_ID	PARENT_DEPTH4_CELL_INDEX	CARRIER	LEGACY_CERTIFICATE_PASS	STRUCTURAL_PASS	HOMOGENEOUS_COMPUTATION_VALID	PROBE_PASS	LIOUVILLE_LOWER	LIOUVILLE_UPPER	JOINT_LOWER	JOINT_UPPER	JOINT_EQUALS_LIOUVILLE	EPISTEMIC_CERTIFICATE_PASS	STDOUT_SHA256
D4	364	U07-0000000107_S08-0000000165	182	C0Rect2Set	false	true	true	true	-0x1.f3883ea7381cdp-36	-0x1.f32aec1a8c21ep-36	-0x1.f3883ea7381cdp-36	-0x1.f32aec1a8c21ep-36	true	true	8f65058ea7db6bf80d7b58d3fdd1ee30c22a28d7c8c4e803218cb30b53b6f609
D4	365	U07-0000000107_S08-0000000166	183	C0HORect2Set	false	true	true	true	-0x1.f36be8f858f95p-36	-0x1.f30ec1d94bfc1p-36	-0x1.f36be8f858f95p-36	-0x1.f30ec1d94bfc1p-36	true	true	5665db82db63f14886092cdde4d4a35630594383d338f66ddc82f271d974f45b
D4	366	U07-0000000107_S08-0000000166	183	C0Rect2Set	false	true	true	true	-0x1.f36bfcbfee40bp-36	-0x1.f30eae1501dd1p-36	-0x1.f36bfcbfee40bp-36	-0x1.f30eae1501dd1p-36	true	true	2a02418ab3e062f6e16e894ba214bbf4456655b7af5e17185ecb64098de542b2
D4	367	U07-0000000107_S08-0000000167	184	C0HORect2Set	false	true	true	true	-0x1.f34fa7dd21ffp-36	-0x1.f2f284a02e8f7p-36	-0x1.f34fa7dd21ffp-36	-0x1.f2f284a02e8f7p-36	true	true	a4b01a5a93da741972af5cd710c45a5119875aa8b7493aabd5fe1930342baae2
D4	368	U07-0000000107_S08-0000000167	184	C0Rect2Set	false	true	true	true	-0x1.f34fbba441f73p-36	-0x1.f2f270dc571e7p-36	-0x1.f34fbba441f73p-36	-0x1.f2f270dc571e7p-36	true	true	60c737218667cd327a500503ddd2e3ed0ad51f3e2893cea33cc405aa26749ae9
D4	369	U07-0000000107_S08-0000000168	185	C0HORect2Set	false	true	true	true	-0x1.f333678ef32d2p-36	-0x1.f2d648327b02cp-36	-0x1.f333678ef32d2p-36	-0x1.f2d648327b02cp-36	true	true	6eec6587f41572c7c475be43d2503fbda56c16e9395f0c58cb80768b029a263b
D4	370	U07-0000000107_S08-0000000168	185	C0Rect2Set	false	true	true	true	-0x1.f3337b558fc1cp-36	-0x1.f2d6346f269afp-36	-0x1.f3337b558fc1cp-36	-0x1.f2d6346f269afp-36	true	true	4a020278a3742cae9bc35df3ad83ac1db3a45dc2323cbd309d665ea20747aab0
D4	371	U07-0000000107_S08-0000000169	186	C0HORect2Set	false	true	true	true	-0x1.f317280d4185ep-36	-0x1.f2ba0c90b2eb8p-36	-0x1.f317280d4185ep-36	-0x1.f2ba0c90b2eb8p-36	true	true	64a724692fee9e7a7da475575d05f0393ceb9ae15540e59c00132f5840fd8c6d
D4	372	U07-0000000107_S08-0000000169	186	C0Rect2Set	false	true	true	true	-0x1.f3173bd333afbp-36	-0x1.f2b9f8ce09f9fp-36	-0x1.f3173bd333afbp-36	-0x1.f2b9f8ce09f9fp-36	true	true	18f473b5e7feb4caa048c0e028172eb58ee43a530ecdaa90fc99ec7cfe60319d
D4	373	U07-0000000107_S08-0000000170	187	C0HORect2Set	false	true	true	true	-0x1.f2fae957dce13p-36	-0x1.f29dd1bafeac2p-36	-0x1.f2fae957dce13p-36	-0x1.f29dd1bafeac2p-36	true	true	55cc4143bc68b3c8cddf98ab4142584c6426d1c391898c7141f9d0d3785ea5d3
D4	374	U07-0000000107_S08-0000000170	187	C0Rect2Set	false	true	true	true	-0x1.f2fafd1d569ap-36	-0x1.f29dbdf8cd99ap-36	-0x1.f2fafd1d569ap-36	-0x1.f29dbdf8cd99ap-36	true	true	29dff861e81620ba49a2f157552f2c64c1c2816a54bf2a0e10b61fe6f5afb6f6
D4	375	U07-0000000107_S08-0000000171	188	C0HORect2Set	false	true	true	true	-0x1.f2deab6e4961ap-36	-0x1.f28197b1cdc8ap-36	-0x1.f2deab6e4961ap-36	-0x1.f28197b1cdc8ap-36	true	true	24db7ea739909c3dd1694b3ef7a0eec22f1059b7d05476bd170ea5bccb49d6a1
D4	376	U07-0000000107_S08-0000000171	188	C0Rect2Set	false	true	true	true	-0x1.f2debf33aef32p-36	-0x1.f28183efb1c01p-36	-0x1.f2debf33aef32p-36	-0x1.f28183efb1c01p-36	true	true	ee7b223e4676dfeee80dc7fea7937de2d3366bb371a0f72abf96293635571cda
D4	377	U07-0000000107_S08-0000000172	189	C0HORect2Set	false	true	true	true	-0x1.f2c26e5148102p-36	-0x1.f2655e7456d8p-36	-0x1.f2c26e5148102p-36	-0x1.f2655e7456d8p-36	true	true	2548e790bf009d6a0dbc727aea1618ee2a58897cf999b7b75e6073c84ff3d56c
D4	378	U07-0000000107_S08-0000000172	189	C0Rect2Set	false	true	true	true	-0x1.f2c282163ae6p-36	-0x1.f2654ab2ad67fp-36	-0x1.f2c282163ae6p-36	-0x1.f2654ab2ad67fp-36	true	true	de7c91ce52214652f61cc3e3d12f33f8e803d3938be523eb96457257685e698f
D4	379	U07-0000000107_S08-0000000173	190	C0HORect2Set	false	true	true	true	-0x1.f2a632007232ep-36	-0x1.f2492602f6e28p-36	-0x1.f2a632007232ep-36	-0x1.f2492602f6e28p-36	true	true	ac182d8ee53cdbe6ab41b4ad9953f6d842c509c7daa974afc62284371bcdc520
D4	380	U07-0000000107_S08-0000000173	190	C0Rect2Set	false	true	true	true	-0x1.f2a645c4fcf34p-36	-0x1.f2491241b489cp-36	-0x1.f2a645c4fcf34p-36	-0x1.f2491241b489cp-36	true	true	725e6eb47fd899b2fcd9d16c3a28954080d19559d84ba2cc3fd59a4bfbac73e4
D4	381	U07-0000000107_S08-0000000174	191	C0HORect2Set	false	true	true	true	-0x1.f289f67bb41d9p-36	-0x1.f22cee5db47ep-36	-0x1.f289f67bb41d9p-36	-0x1.f22cee5db47ep-36	true	true	649e3db521b9d976f733280088c86c72fbf5cd375a6a0fe6ec82776bb6654444
D4	382	U07-0000000107_S08-0000000174	191	C0Rect2Set	false	true	true	true	-0x1.f28a0a3fe3738p-36	-0x1.f22cda9cce454p-36	-0x1.f28a0a3fe3738p-36	-0x1.f22cda9cce454p-36	true	true	d8f48346d3a6321c17c38fce0e2e27122257cf2a698f1316c8b48490af4eb5e2
D4	383	U07-0000000107_S08-0000000175	192	C0HORect2Set	false	true	true	true	-0x1.f26dbbc343554p-36	-0x1.f210b784526f8p-36	-0x1.f26dbbc343554p-36	-0x1.f210b784526f8p-36	true	true	2558d9d45d27ade677560f9341ea78a663956ba950a69d315c22f084b3cbcce2
D4	384	U07-0000000107_S08-0000000175	192	C0Rect2Set	false	true	true	true	-0x1.f26dcf86fcf21p-36	-0x1.f210a3c3e24bp-36	-0x1.f26dcf86fcf21p-36	-0x1.f210a3c3e24bp-36	true	true	e21085a39b01cc20fea624d21013e1f5c5b8df251802b9731b932593e6677950
D4	391	U07-0000000108_S08-0000000163	196	C0HORect2Set	false	true	true	true	-0x1.f3bd1dd0c32e6p-36	-0x1.f35feb652c3c5p-36	-0x1.f3bd1dd0c32e6p-36	-0x1.f35feb652c3c5p-36	true	true	1e8c087cf2183ededd3779548ce2e382feb937b66205173d338588b7b5ba5365
D4	392	U07-0000000108_S08-0000000163	196	C0Rect2Set	false	true	true	true	-0x1.f3bd319993fd9p-36	-0x1.f35fd79fa5c29p-36	-0x1.f3bd319993fd9p-36	-0x1.f35fd79fa5c29p-36	true	true	741c069364e554e99660bc6dd9105f4f392210d0f4ce7ff0c1afc312de11102e
D4	393	U07-0000000108_S08-0000000164	197	C0HORect2Set	false	true	true	true	-0x1.f3a0da76e67f2p-36	-0x1.f343abecac076p-36	-0x1.f3a0da76e67f2p-36	-0x1.f343abecac076p-36	true	true	32b3d631b8131032b74afe026a36c5f6ae4f055efce7e56bb0a945ee5b57e1e9
D4	394	U07-0000000108_S08-0000000164	197	C0Rect2Set	false	true	true	true	-0x1.f3a0ee3f67e2bp-36	-0x1.f34398277368cp-36	-0x1.f3a0ee3f67e2bp-36	-0x1.f34398277368cp-36	true	true	48836a96a69264d91b180ee17445c6594aff9f7ddfb617c4cd373185d4db7476
D4	395	U07-0000000108_S08-0000000165	198	C0HORect2Set	false	true	true	true	-0x1.f38497f4a7686p-36	-0x1.f3276d34c2838p-36	-0x1.f38497f4a7686p-36	-0x1.f3276d34c2838p-36	true	true	f6cb73e9f82645eb20f9271c5fc5e4534da1b191fde0b4b2a1e01d30d85c261f
D4	396	U07-0000000108_S08-0000000165	198	C0Rect2Set	false	true	true	true	-0x1.f384abbd0088ep-36	-0x1.f327596fb2d04p-36	-0x1.f384abbd0088ep-36	-0x1.f327596fb2d04p-36	true	true	52c3d6fe40b8b7638c5b80d3355021b3d3307684fc8baebb700b64d959068298
D4	397	U07-0000000108_S08-0000000166	199	C0HORect2Set	false	true	true	true	-0x1.f3685633cd8fep-36	-0x1.f30b2f5457ca2p-36	-0x1.f3685633cd8fep-36	-0x1.f30b2f5457ca2p-36	true	true	6d0ed61dd35b317c30fb46aa5d6ba5a387d7920e71996703aa4da218d2d8d0da
D4	398	U07-0000000108_S08-0000000166	199	C0Rect2Set	false	true	true	true	-0x1.f36869fba3c72p-36	-0x1.f30b1b8fca7d2p-36	-0x1.f36869fba3c72p-36	-0x1.f30b1b8fca7d2p-36	true	true	f5e11613b46eff9111f233bbdd9a8b93f90d2d914e6c4aff6aeb51c6c618aef3
D4	399	U07-0000000108_S08-0000000167	200	C0HORect2Set	false	true	true	true	-0x1.f34c153ee0668p-36	-0x1.f2eef2407cac4p-36	-0x1.f34c153ee0668p-36	-0x1.f2eef2407cac4p-36	true	true	3dbe4c9e3c0095ed94c72d0e3bff227ded6476acf55cf263a7ba8790d83cb6c3
D4	400	U07-0000000108_S08-0000000167	200	C0Rect2Set	false	true	true	true	-0x1.f34c2905b5a32p-36	-0x1.f2eede7cf19cap-36	-0x1.f34c2905b5a32p-36	-0x1.f2eede7cf19cap-36	true	true	3d94055dfadb60ee9d929f70a3c2d53066fe90f73a4d6ea828d70f9a15436b3d
D4	401	U07-0000000108_S08-0000000168	201	C0HORect2Set	false	true	true	true	-0x1.f32fd5164adap-36	-0x1.f2d2b5f8c0202p-36	-0x1.f32fd5164adap-36	-0x1.f2d2b5f8c0202p-36	true	true	cfc9748a671d597353d3b9fb715c9e2d78494fbcea7f07e918d687491b50cf51
D4	402	U07-0000000108_S08-0000000168	201	C0Rect2Set	false	true	true	true	-0x1.f32fe8dcc6aebp-36	-0x1.f2d2a2358d5e7p-36	-0x1.f32fe8dcc6aebp-36	-0x1.f2d2a2358d5e7p-36	true	true	361df01a3b5564121881dbe1c707402729a798939f4dd0d2c272cb4366e0d6d4
D4	403	U07-0000000108_S08-0000000169	202	C0HORect2Set	false	true	true	true	-0x1.f31395ba5608dp-36	-0x1.f2b67a7ccb2d1p-36	-0x1.f31395ba5608dp-36	-0x1.f2b67a7ccb2d1p-36	true	true	c8ed057c556fd546d9d9a1d0b77232be7aeb7859552ee7953c4a431e1cf6a1f6
D4	404	U07-0000000108_S08-0000000169	202	C0Rect2Set	false	true	true	true	-0x1.f313a9802eb58p-36	-0x1.f2b666ba3b7dbp-36	-0x1.f313a9802eb58p-36	-0x1.f2b666ba3b7dbp-36	true	true	7c7c8c79a4a91b41b85c238e5a558f96926e694ba1198a51d8e3abe25bae45a9
D4	405	U07-0000000108_S08-0000000170	203	C0HORect2Set	false	true	true	true	-0x1.f2f7572aa8201p-36	-0x1.f29a3fccee85p-36	-0x1.f2f7572aa8201p-36	-0x1.f29a3fccee85p-36	true	true	ca0561640adf360af231bc53d1ec2c925fe6cdaec3b709b4e7b69406dcc83980
D4	406	U07-0000000108_S08-0000000170	203	C0Rect2Set	false	true	true	true	-0x1.f2f76af0128e2p-36	-0x1.f29a2c0acde2fp-36	-0x1.f2f76af0128e2p-36	-0x1.f29a2c0acde2fp-36	true	true	5f13b16f565a37a744d76311cc9fe3f1d808ca274dc376263f5ebd84682dd8e1
D4	407	U07-0000000108_S08-0000000171	204	C0HORect2Set	false	true	true	true	-0x1.f2db19670b98fp-36	-0x1.f27e05e9584f4p-36	-0x1.f2db19670b98fp-36	-0x1.f27e05e9584f4p-36	true	true	d2c81aeec4b07e7d79adf1d67134c4e4e51b2584d74be20ee21c519720c6c839
D4	408	U07-0000000108_S08-0000000171	204	C0Rect2Set	false	true	true	true	-0x1.f2db2d2c2b84fp-36	-0x1.f27df22780bcap-36	-0x1.f2db2d2c2b84fp-36	-0x1.f27df22780bcap-36	true	true	0645071245b74b5699c8b605b29cc2e76355be51d6141f53aa8ff4b62bb406bc
D4	409	U07-0000000108_S08-0000000172	205	C0HORect2Set	false	true	true	true	-0x1.f2bedc6fbf83bp-36	-0x1.f261ccd1bb77p-36	-0x1.f2bedc6fbf83bp-36	-0x1.f261ccd1bb77p-36	true	true	9a671712ce53d12a073766dffc5eab1c3b3b78c5abccba9ca3e2b1b66f5dbc2a
D4	410	U07-0000000108_S08-0000000172	205	C0Rect2Set	false	true	true	true	-0x1.f2bef0347e92ep-36	-0x1.f261b91044f5cp-36	-0x1.f2bef0347e92ep-36	-0x1.f261b91044f5cp-36	true	true	ff13f32f11736771616e9f446430e383e4f2a9fb591b291f4a163c8ba2ffe0cb
D4	411	U07-0000000108_S08-0000000173	206	C0HORect2Set	false	true	true	true	-0x1.f2a2a0448bb9ep-36	-0x1.f245948647419p-36	-0x1.f2a2a0448bb9ep-36	-0x1.f245948647419p-36	true	true	64376c9d3840d03907416042af4966ffba3a6660f1539cf282a732a1cb8f0127
D4	412	U07-0000000108_S08-0000000173	206	C0Rect2Set	false	true	true	true	-0x1.f2a2b408fff45p-36	-0x1.f24580c51c3b6p-36	-0x1.f2a2b408fff45p-36	-0x1.f24580c51c3b6p-36	true	true	6d565054185bc7724331fdb927a0c2b7d1bf811bfedbf9362515ba9edb089485
D4	413	U07-0000000108_S08-0000000174	207	C0HORect2Set	false	true	true	true	-0x1.f28664e5adfb4p-36	-0x1.f2295d06b464fp-36	-0x1.f28664e5adfb4p-36	-0x1.f2295d06b464fp-36	true	true	1a20597d0e67851e1e2a2ef0c59a8150e8a4d865c57cbdc145dc09bc5f76a7e0
D4	414	U07-0000000108_S08-0000000174	207	C0Rect2Set	false	true	true	true	-0x1.f28678a9ad7a7p-36	-0x1.f2294945fe7cbp-36	-0x1.f28678a9ad7a7p-36	-0x1.f2294945fe7cbp-36	true	true	b1d37a0f09622a57a5cec150936e018d8313f85dec6f38f1b148753154bfbb1c
D4	415	U07-0000000108_S08-0000000175	208	C0HORect2Set	false	true	true	true	-0x1.f26a2a52e46b7p-36	-0x1.f20d26533b29ep-36	-0x1.f26a2a52e46b7p-36	-0x1.f20d26533b29ep-36	true	true	6290723bc0cba0cfe1623e2a22c80410df9484a9d93a0690f29cb4f17fe69e36
D4	416	U07-0000000108_S08-0000000175	208	C0Rect2Set	false	true	true	true	-0x1.f26a3e168297bp-36	-0x1.f20d1292e6a19p-36	-0x1.f26a3e168297bp-36	-0x1.f20d1292e6a19p-36	true	true	59d20b9d47e261fae31ddef012ffeb2dd7409be1011f6ef37adc03bb82720cf7
D4	423	U07-0000000109_S08-0000000163	212	C0HORect2Set	false	true	true	true	-0x1.f3b98a980d423p-36	-0x1.f35c586a93a98p-36	-0x1.f3b98a980d423p-36	-0x1.f35c586a93a98p-36	true	true	d44452b0465553449ef299c2930bc3dbfb8fee1d37b6cd12e05acb95448c0015
D4	424	U07-0000000109_S08-0000000163	212	C0Rect2Set	false	true	true	true	-0x1.f3b99e6073b7cp-36	-0x1.f35c44a57674fp-36	-0x1.f3b99e6073b7cp-36	-0x1.f35c44a57674fp-36	true	true	7a713141e54c6b5270d2fb06ab47219777f0f782557e7ce67dcc7c51967dc6a0
D4	425	U07-0000000109_S08-0000000164	213	C0HORect2Set	false	true	true	true	-0x1.f39d47720f6aap-36	-0x1.f34019094cf6dp-36	-0x1.f39d47720f6aap-36	-0x1.f34019094cf6dp-36	true	true	e6e935630de42fb76d460b2e9f1c0770710536e319799aa21cac72dc20d9f9d9
D4	426	U07-0000000109_S08-0000000164	213	C0Rect2Set	false	true	true	true	-0x1.f39d5b2c02c29p-36	-0x1.f340055318badp-36	-0x1.f39d5b2c02c29p-36	-0x1.f340055318badp-36	true	true	7a488770a7fee271b788261c2707c83612ab2b3788cf8bd490fcc0e8815ded9d
D4	427	U07-0000000109_S08-0000000165	214	C0HORect2Set	false	true	true	true	-0x1.f381050702514p-36	-0x1.f323da863403dp-36	-0x1.f381050702514p-36	-0x1.f323da863403dp-36	true	true	c0d6570c262c0be832e81b6ede251d383b4eb881c4d90dae11b981b5cd4b14ed
D4	428	U07-0000000109_S08-0000000165	214	C0Rect2Set	false	true	true	true	-0x1.f38118cf5f8fcp-36	-0x1.f323c6c11fb21p-36	-0x1.f38118cf5f8fcp-36	-0x1.f323c6c11fb21p-36	true	true	3cc09802a1a10d1d3ecf3f519b881b0142209aa7e621411e5cfe8d3ba473ac65
D4	429	U07-0000000109_S08-0000000166	215	C0HORect2Set	false	true	true	true	-0x1.f364c36bb2d72p-36	-0x1.f3079ccbcd689p-36	-0x1.f364c36bb2d72p-36	-0x1.f3079ccbcd689p-36	true	true	44868c30c0fb35d7eaa84a59770fc3ab13493662e806031e6102f94d37a20344
D4	430	U07-0000000109_S08-0000000166	215	C0Rect2Set	false	true	true	true	-0x1.f364d7339e497p-36	-0x1.f30789072bd74p-36	-0x1.f364d7339e497p-36	-0x1.f30789072bd74p-36	true	true	80609c7785854e165b50c1392a94cdcc9dc8294c0adafbbe57e953a822cb075a
D4	431	U07-0000000109_S08-0000000167	216	C0HORect2Set	false	true	true	true	-0x1.f348829ce7679p-36	-0x1.f2eb5fdd6116dp-36	-0x1.f348829ce7679p-36	-0x1.f2eb5fdd6116dp-36	true	true	0a705981fe9dec39c5efca489b338ee1d0fe5dff837b056ab0feef9a51fd5c41
D4	432	U07-0000000109_S08-0000000167	216	C0Rect2Set	false	true	true	true	-0x1.f348966399f9fp-36	-0x1.f2eb4c19f8675p-36	-0x1.f348966399f9fp-36	-0x1.f2eb4c19f8675p-36	true	true	b6f239655e134aab52242a423799aa8f181500c47ab389bba7d16ab430e9bda7
D4	433	U07-0000000109_S08-0000000168	217	C0HORect2Set	false	true	true	true	-0x1.f32c429a4080ep-36	-0x1.f2cf23bb44fabp-36	-0x1.f32c429a4080ep-36	-0x1.f2cf23bb44fabp-36	true	true	7d8d390cc3300bdd30a4fe157f5d4af44c4ed80bf1af0c02d088a60df2e57e36
D4	434	U07-0000000109_S08-0000000168	217	C0Rect2Set	false	true	true	true	-0x1.f32c56606b8dcp-36	-0x1.f2cf0ff863675p-36	-0x1.f32c56606b8dcp-36	-0x1.f2cf0ff863675p-36	true	true	84ad236108bffed6906200820c4505de35141b9ae67d648ecb6c2ab24822784a
D4	435	U07-0000000109_S08-0000000169	218	C0HORect2Set	false	true	true	true	-0x1.f3100363dd688p-36	-0x1.f2b2e8654d5dap-36	-0x1.f3100363dd688p-36	-0x1.f2b2e8654d5dap-36	true	true	7828a92f9f62284c6c154bfd2b16fa9bf94b6d101d92a908f0faae87e5942f57
D4	436	U07-0000000109_S08-0000000169	218	C0Rect2Set	false	true	true	true	-0x1.f31017299d4d9p-36	-0x1.f2b2d4a2d7b12p-36	-0x1.f31017299d4d9p-36	-0x1.f2b2d4a2d7b12p-36	true	true	85a08850e0353f162ea8fb297c5714bbbebbf60c0c6f56e068e3bc9955036e8e
D4	437	U07-0000000109_S08-0000000170	219	C0HORect2Set	false	true	true	true	-0x1.f2f3c4f9e024bp-36	-0x1.f296addb52392p-36	-0x1.f2f3c4f9e024bp-36	-0x1.f296addb52392p-36	true	true	37ca283218f0d5ce4df87e620d5d2df9bf46458dcd52105ad54efe1356ff0765
D4	438	U07-0000000109_S08-0000000170	219	C0Rect2Set	false	true	true	true	-0x1.f2f3d8bf3f2c2p-36	-0x1.f2969a193be24p-36	-0x1.f2f3d8bf3f2c2p-36	-0x1.f2969a193be24p-36	true	true	8f140dc22627cc46147ba21fdd5f917c9b068c733ea90f8bdc09823b183dfa92
D4	439	U07-0000000109_S08-0000000171	220	C0HORect2Set	false	true	true	true	-0x1.f2d7875be9698p-36	-0x1.f27a741da50b1p-36	-0x1.f2d7875be9698p-36	-0x1.f27a741da50b1p-36	true	true	0733a3f8dbee496141e3c320cd05d35b1afb1662d35b53ece944f1354430c6d1
D4	440	U07-0000000109_S08-0000000171	220	C0Rect2Set	false	true	true	true	-0x1.f2d79b211de85p-36	-0x1.f27a605bb917cp-36	-0x1.f2d79b211de85p-36	-0x1.f27a605bb917cp-36	true	true	cc370debb3a61d5670d460f732b9cfc89bf72f9a4c50553fe4b7ce257094eda9
D4	441	U07-0000000109_S08-0000000172	221	C0HORect2Set	false	true	true	true	-0x1.f2bb4a8a84931p-36	-0x1.f25e3b2baf746p-36	-0x1.f2bb4a8a84931p-36	-0x1.f25e3b2baf746p-36	true	true	ce0b4bb8336213240fefbc7f0087cb491a9ab17a7b52de4f36e2ae3f5300d9bf
D4	442	U07-0000000109_S08-0000000172	221	C0Rect2Set	false	true	true	true	-0x1.f2bb5e4f32092p-36	-0x1.f25e276a4bfc8p-36	-0x1.f2bb5e4f32092p-36	-0x1.f25e276a4bfc8p-36	true	true	e66e37a6295da32080b58d15680cc573fef21534246d6de87a02fdd38e660171
D4	443	U07-0000000109_S08-0000000173	222	C0HORect2Set	false	true	true	true	-0x1.f29f0e8521d3p-36	-0x1.f2420305f9f4fp-36	-0x1.f29f0e8521d3p-36	-0x1.f2420305f9f4fp-36	true	true	29c285f3ec0b798e7315dec894e8267fd544351bdaf04ee2a52fa58a4fae273a
D4	444	U07-0000000109_S08-0000000173	222	C0Rect2Set	false	true	true	true	-0x1.f29f22496fd39p-36	-0x1.f241ef44f644ep-36	-0x1.f29f22496fd39p-36	-0x1.f241ef44f644ep-36	true	true	07db7a33957bb2e0b436053eb353152874fd91e1db160e01c3884ee77429614d
D4	445	U07-0000000109_S08-0000000174	223	C0HORect2Set	false	true	true	true	-0x1.f282d34bfc3ap-36	-0x1.f225cbac415cp-36	-0x1.f282d34bfc3ap-36	-0x1.f225cbac415cp-36	true	true	9731ef6a1367dfe665e877818ee036d86850bdc0ccba8bc765252ae32fc700b8
D4	446	U07-0000000109_S08-0000000174	223	C0Rect2Set	false	true	true	true	-0x1.f282e70fe3659p-36	-0x1.f225b7eba2b1cp-36	-0x1.f282e70fe3659p-36	-0x1.f225b7eba2b1cp-36	true	true	f49fb4c552620dc14d76dc456097b22cf713805807c530c874fe78a8ea955239
D4	447	U07-0000000109_S08-0000000175	224	C0HORect2Set	false	true	true	true	-0x1.f26698def47bbp-36	-0x1.f209951e939d3p-36	-0x1.f26698def47bbp-36	-0x1.f209951e939d3p-36	true	true	4811908bf3ddc3b81714d24d088857461f8561198b5eb51874a41374464e8d8d
D4	448	U07-0000000109_S08-0000000175	224	C0Rect2Set	false	true	true	true	-0x1.f266aca276ce2p-36	-0x1.f209815e5c8e1p-36	-0x1.f266aca276ce2p-36	-0x1.f209815e5c8e1p-36	true	true	17598cb5ab92356fe70bdbce535f5b2e7276ca34b254ebb9b4f355bcbd149500
D4	455	U07-0000000110_S08-0000000163	228	C0HORect2Set	false	true	true	true	-0x1.f3b5f7627717cp-36	-0x1.f358c5656f60fp-36	-0x1.f3b5f7627717cp-36	-0x1.f358c5656f60fp-36	true	true	59840dd8774b1261e86846343d489d27b422cc8c3fe4bf3d95f38148ad223b18
D4	456	U07-0000000110_S08-0000000163	228	C0Rect2Set	false	true	true	true	-0x1.f3b60b2b2bea3p-36	-0x1.f358b1a00521p-36	-0x1.f3b60b2b2bea3p-36	-0x1.f358b1a00521p-36	true	true	0cdbc37706ec3727e81b8817b230f28db53da95c21e40591ce3707f31ff2232f
D4	457	U07-0000000110_S08-0000000164	229	C0HORect2Set	false	true	true	true	-0x1.f399b4543139cp-36	-0x1.f33c863877545p-36	-0x1.f399b4543139cp-36	-0x1.f33c863877545p-36	true	true	90c58c7fa6cc850dcb318b3a97f9b281ac8e011a974832ff01bc7e26f432557c
D4	458	U07-0000000110_S08-0000000164	229	C0Rect2Set	false	true	true	true	-0x1.f399c81c7aef3p-36	-0x1.f33c72737739dp-36	-0x1.f399c81c7aef3p-36	-0x1.f33c72737739dp-36	true	true	f802672bfdeb6c2d93ff61a0cb7d013be907b5102132299dc4199a82fa3285ff
D4	459	U07-0000000110_S08-0000000165	230	C0HORect2Set	false	true	true	true	-0x1.f37d7211f39bfp-36	-0x1.f32047d807fdap-36	-0x1.f37d7211f39bfp-36	-0x1.f32047d807fdap-36	true	true	8c691706f68b5e5dbfb02fbaa1897025760017e75f7096d53a7755bf2c6d7992
D4	460	U07-0000000110_S08-0000000165	230	C0Rect2Set	false	true	true	true	-0x1.f37d85da2dfbcp-36	-0x1.f3203413170adp-36	-0x1.f37d85da2dfbcp-36	-0x1.f3203413170adp-36	true	true	5ab7938751dbf49ebb6ea6516273e173250a191f644e2b6e5509af4fa49f6c83
D4	461	U07-0000000110_S08-0000000166	231	C0HORect2Set	false	true	true	true	-0x1.f36130a0a61bcp-36	-0x1.f3040a3f14061p-36	-0x1.f36130a0a61bcp-36	-0x1.f3040a3f14061p-36	true	true	277e4ceb786881db2ddae6fa55ac71e478b123b992339d7f5242176620581e80
D4	462	U07-0000000110_S08-0000000166	231	C0Rect2Set	false	true	true	true	-0x1.f36144682cdddp-36	-0x1.f303f67ad5cf1p-36	-0x1.f36144682cdddp-36	-0x1.f303f67ad5cf1p-36	true	true	dbf6fe0b0d059bb2913daed525621d907b842ee9dfa8e8e1a347b1da019b18ea
D4	463	U07-0000000110_S08-0000000167	232	C0HORect2Set	false	true	true	true	-0x1.f344eff76cbdcp-36	-0x1.f2e7cd76a5f01p-36	-0x1.f344eff76cbdcp-36	-0x1.f2e7cd76a5f01p-36	true	true	7c097305fa982a639469474c732a670c1d3882c8b3eccc3aad1c4312720bc63b
D4	464	U07-0000000110_S08-0000000167	232	C0Rect2Set	false	true	true	true	-0x1.f34503bdedd4cp-36	-0x1.f2e7b9b36d58cp-36	-0x1.f34503bdedd4cp-36	-0x1.f2e7b9b36d58cp-36	true	true	67db5e3f6bc768972818608964ea9b834597ca39f8f01a0e188964d5b13a302a
D4	465	U07-0000000110_S08-0000000168	233	C0HORect2Set	false	true	true	true	-0x1.f328b01a45785p-36	-0x1.f2cb917a97f65p-36	-0x1.f328b01a45785p-36	-0x1.f2cb917a97f65p-36	true	true	c960a494540671e8d7ffd151f19977838eff97fea95cca61a4b88c6076e989d9
D4	466	U07-0000000110_S08-0000000168	233	C0Rect2Set	false	true	true	true	-0x1.f328c3e07f8edp-36	-0x1.f2cb7db7a8393p-36	-0x1.f328c3e07f8edp-36	-0x1.f2cb7db7a8393p-36	true	true	b8c2d5002ba31bd491a2e46f02a07ec7724089245b9f936e42db50092447718a
D4	467	U07-0000000110_S08-0000000169	234	C0HORect2Set	false	true	true	true	-0x1.f30c7109e6399p-36	-0x1.f2af564a2f82ep-36	-0x1.f30c7109e6399p-36	-0x1.f2af564a2f82ep-36	true	true	686211e75d19c0d1ed6f79ef48ff9959796ba7a51bf9910a8a73fd4609cd18b7
D4	468	U07-0000000110_S08-0000000169	234	C0Rect2Set	false	true	true	true	-0x1.f30c84cf774c6p-36	-0x1.f2af4287e6d17p-36	-0x1.f30c84cf774c6p-36	-0x1.f2af4287e6d17p-36	true	true	ce194b3ced6e497e38fbf65721be64b0b5084e73f70dd82031569d217f9c47b4
