id	iri	label
391	http://purl.obolibrary.org/obo/UBERON_0001019	nerve fasciculus
392	http://purl.obolibrary.org/obo/UBERON_0001020	nervous system commissure
393	http://purl.obolibrary.org/obo/UBERON_0001021	nerve
394	http://purl.obolibrary.org/obo/UBERON_0001027	sensory nerve
395	http://purl.obolibrary.org/obo/UBERON_0001028	diaphysis of radius
396	http://purl.obolibrary.org/obo/UBERON_0001031	sheath of Schwann
397	http://purl.obolibrary.org/obo/UBERON_0001032	sensory system
398	http://purl.obolibrary.org/obo/UBERON_0001033	gustatory system
399	http://purl.obolibrary.org/obo/UBERON_0001035	dento-alveolar joint
400	http://purl.obolibrary.org/obo/UBERON_0001037	strand of hair
401	http://purl.obolibrary.org/obo/UBERON_0001038	chordotonal organ
402	http://purl.obolibrary.org/obo/UBERON_0001040	yolk sac
403	http://purl.obolibrary.org/obo/UBERON_0001041	foregut
404	http://purl.obolibrary.org/obo/UBERON_0001042	chordate pharynx
405	http://purl.obolibrary.org/obo/UBERON_0001043	esophagus
406	http://purl.obolibrary.org/obo/UBERON_0001044	saliva-secreting gland
