id	iri	label
365	http://purl.obolibrary.org/obo/PATO_0001278	desaturated orange
366	http://purl.obolibrary.org/obo/PATO_0001280	dark pale pink
367	http://purl.obolibrary.org/obo/PATO_0001281	saturated purple
368	http://purl.obolibrary.org/obo/PATO_0001282	desaturated purple
369	http://purl.obolibrary.org/obo/PATO_0001283	saturated red
370	http://purl.obolibrary.org/obo/PATO_0001284	desaturated red
371	http://purl.obolibrary.org/obo/PATO_0001285	saturated yellow
372	http://purl.obolibrary.org/obo/PATO_0001286	desaturated yellow
373	http://purl.obolibrary.org/obo/PATO_0001287	red brown
374	http://purl.obolibrary.org/obo/PATO_0001288	dark red brown
375	http://purl.obolibrary.org/obo/PATO_0001289	light red brown
376	http://purl.obolibrary.org/obo/PATO_0001290	fluorescent
377	http://purl.obolibrary.org/obo/PATO_0001292	full-spectrum EM radiation quality
378	http://purl.obolibrary.org/obo/PATO_0001293	absorption quality
379	http://purl.obolibrary.org/obo/PATO_0001294	radiation reflective quality
380	http://purl.obolibrary.org/obo/PATO_0001295	albedo
381	http://purl.obolibrary.org/obo/PATO_0001296	luminous flux
382	http://purl.obolibrary.org/obo/PATO_0001297	reflectivity
383	http://purl.obolibrary.org/obo/PATO_0001298	phosphorescence
384	http://purl.obolibrary.org/obo/PATO_0001299	radiation emitting quality
385	http://purl.obolibrary.org/obo/PATO_0001300	optical quality
386	http://purl.obolibrary.org/obo/PATO_0001301	chromatic property
387	http://purl.obolibrary.org/obo/PATO_0001302	vermilion
388	http://purl.obolibrary.org/obo/PATO_0001303	variability
389	http://purl.obolibrary.org/obo/PATO_0001304	variability of temperature
390	http://purl.obolibrary.org/obo/PATO_0001305	increased temperature
391	http://purl.obolibrary.org/obo/PATO_0001306	decreased temperature
392	http://purl.obolibrary.org/obo/PATO_0001307	decreased variability of temperature
393	http://purl.obolibrary.org/obo/PATO_0001308	increased variability of temperature
394	http://purl.obolibrary.org/obo/PATO_0001309	duration
395	http://purl.obolibrary.org/obo/PATO_0001310	duration of temperature
396	http://purl.obolibrary.org/obo/PATO_0001311	decreased duration of temperature
397	http://purl.obolibrary.org/obo/PATO_0001312	increased duration of temperature
398	http://purl.obolibrary.org/obo/PATO_0001313	invariant temperature
399	http://purl.obolibrary.org/obo/PATO_0001314	variant temperature
400	http://purl.obolibrary.org/obo/PATO_0001315	mild increased temperature
401	http://purl.obolibrary.org/obo/PATO_0001316	moderate increased temperature
402	http://purl.obolibrary.org/obo/PATO_0001317	severe increased temperature
403	http://purl.obolibrary.org/obo/PATO_0001318	indiscriminate
404	http://purl.obolibrary.org/obo/PATO_0001319	discriminate
405	http://purl.obolibrary.org/obo/PATO_0001320	pubescent hair
406	http://purl.obolibrary.org/obo/PATO_0001321	right angle to
407	http://purl.obolibrary.org/obo/PATO_0001322	straight angle to
